time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.909937,    0.500000,   88.268104,    6.134243,  138.933598,    0.683023,   71.080746,   13.741894,   38.334185
2016-01-02 24:00:00,   10.642589,    0.496137,   99.411326,    5.653006,  138.716759,    0.671706,   70.733923,   14.235764,   32.554283
2016-01-03 24:00:00,   10.051364,    0.494558,  131.577139,    5.179473,  138.894181,    0.646869,   70.517891,   14.662376,   27.709464
2016-01-04 24:00:00,    9.493708,    0.492682,  217.254321,    4.667905,  139.196916,    0.611107,   70.248961,   15.025510,   23.593424
2016-01-05 24:00:00,    8.950673,    0.488624,  230.531393,    4.218116,  138.968871,    0.569331,   69.787320,   15.267551,   20.074815
2016-01-06 24:00:00,    8.513621,    0.490018,  240.556555,    3.830398,  138.940459,    0.532612,   69.445429,   15.482421,   17.283234
2016-01-07 24:00:00,    7.743731,    0.483674,  238.396091,    3.500778,  138.795274,    0.499760,   69.098922,   15.632132,   14.672004
2016-01-08 24:00:00,    7.314720,    0.480079,  244.080150,    3.203947,  138.389319,    0.463723,   68.634451,   15.720649,   12.579899
2016-01-09 24:00:00,    6.912348,    0.477494,  245.959829,    2.948874,  138.231625,    0.444057,   68.312714,   15.809633,   10.827757
2016-01-10 24:00:00,    6.496348,    0.472817,  279.288429,    2.701101,  137.446517,    0.399275,   67.674073,   15.800012,    9.289836
2016-01-11 24:00:00,    6.109882,    0.468101,  305.120698,    2.474946,  136.550111,    0.359382,   67.010043,   15.762143,    7.980714
2016-01-12 24:00:00,    5.736174,    0.461815,  322.872810,    2.264679,  135.188464,    0.312465,   66.109533,   15.648947,    6.840763
2016-01-13 24:00:00,    5.717073,    0.461815,  321.911277,    2.119870,  136.065604,    0.316380,   66.127518,   15.759806,    6.754009
2016-01-14 24:00:00,    5.697427,    0.461815,  320.964367,    1.987302,  136.930885,    0.319916,   66.145599,   15.867885,    6.667639
2016-01-15 24:00:00,    5.677324,    0.461815,  320.026209,    1.865944,  137.785253,    0.323127,   66.163774,   15.973021,    6.582158
2016-01-16 24:00:00,    5.656756,    0.461815,  319.111972,    1.754851,  138.630099,    0.326069,   66.182036,   16.076364,    6.497631
2016-01-17 24:00:00,    5.635660,    0.461815,  318.219869,    1.653159,  139.465683,    0.328778,   66.200383,   16.177723,    6.398973
2016-01-18 24:00:00,    5.614158,    0.461815,  317.347785,    1.560077,  140.292715,    0.331347,   66.218813,   16.272717,    6.012582
2016-01-19 24:00:00,    5.592306,    0.461815,  316.491592,    1.474885,  141.111857,    0.333683,   66.237322,   16.353247,    5.101262
2016-01-20 24:00:00,    5.569959,    0.461815,  315.642056,    1.396920,  141.923682,    0.335617,   66.255910,   16.415405,    3.956877
2016-01-21 24:00:00,    5.547239,    0.461815,  314.810263,    1.325580,  142.728722,    0.336787,   66.274572,   16.461415,    2.906584
2016-01-22 24:00:00,    5.524355,    0.461815,  313.994615,    1.260311,  143.527502,    0.336750,   66.293308,   16.494632,    2.073331
2016-01-23 24:00:00,    5.501166,    0.461815,  313.193585,    1.200613,  144.320605,    0.334976,   66.312119,   16.517571,    1.402749
2016-01-24 24:00:00,    5.477448,    0.461815,  312.405022,    1.146011,  145.109837,    0.331207,   66.330995,   16.533701,    0.959201
2016-01-25 24:00:00,    5.453271,    0.461815,  311.628554,    1.096093,  145.894237,    0.325493,   66.349941,   16.545845,    0.701114
2016-01-26 24:00:00,    5.429074,    0.461815,  310.863053,    1.050470,  146.674200,    0.318122,   66.368957,   16.555786,    0.560438
2016-01-27 24:00:00,    5.404473,    0.461815,  310.107462,    1.008793,  147.450145,    0.309426,   66.388043,   16.563793,    0.436955
2016-01-28 24:00:00,    5.379166,    0.461815,  309.360835,    0.970741,  148.222428,    0.299849,   66.407200,   16.570203,    0.335333
2016-01-29 24:00:00,    5.353625,    0.461815,  308.622334,    0.936018,  148.991336,    0.289449,   66.426428,   16.575283,    0.250988
2016-01-30 24:00:00,    5.327972,    0.461815,  307.891209,    0.904352,  149.757121,    0.277294,   66.445726,   16.579415,    0.191966
2016-01-31 24:00:00,    5.020609,    0.400418,  291.758492,    0.653772,  124.731063,    0.100309,   57.436551,   14.048562,    0.279000
2016-02-01 24:00:00,    4.746839,    0.396519,  311.341385,    0.623405,  124.097144,    0.097154,   56.968426,   13.942020,    0.253775
2016-02-02 24:00:00,    4.487395,    0.392029,  325.416279,    0.587507,  122.921583,    0.089178,   56.319991,   13.791676,    0.230939
2016-02-03 24:00:00,    4.259907,    0.389343,  332.483359,    0.562688,  122.488166,    0.086665,   55.949202,   13.707719,    0.211107
2016-02-04 24:00:00,    4.072758,    0.387468,  346.873471,    0.544518,  122.439590,    0.085701,   55.700944,   13.652119,    0.193013
2016-02-05 24:00:00,    3.920168,    0.385814,  350.847624,    0.520672,  122.205046,    0.084799,   55.467520,   13.601582,    0.177537
2016-02-06 24:00:00,    3.752223,    0.382907,  360.300913,    0.500665,  121.895997,    0.083987,   55.148174,   13.529074,    0.162676
2016-02-07 24:00:00,    3.814630,    0.382907,  359.960210,    0.487329,  122.351900,    0.086483,   55.154868,   13.534242,    0.155739
2016-02-08 24:00:00,    3.574863,    0.375082,  364.491046,    0.464316,  120.694323,    0.079362,   54.255282,   13.318300,    0.133186
2016-02-09 24:00:00,    3.393758,    0.372833,  368.237182,    0.450397,  120.426319,    0.078178,   53.956714,   13.248494,    0.122099
2016-02-10 24:00:00,    3.242138,    0.370004,  387.580148,    0.436288,  120.141176,    0.077622,   53.645649,   13.175074,    0.110989
2016-02-11 24:00:00,    3.096191,    0.366063,  391.396610,    0.422980,  119.706671,    0.077449,   53.268687,   13.085209,    0.100861
2016-02-12 24:00:00,    3.003077,    0.364773,  393.533453,    0.412811,  119.752235,    0.077706,   53.103086,   13.046668,    0.092154
2016-02-13 24:00:00,    2.956658,    0.362610,  400.455348,    0.402163,  119.663309,    0.077955,   52.873250,   12.992818,    0.084329
2016-02-14 24:00:00,    2.873294,    0.359512,  401.097120,    0.391571,  119.351644,    0.077260,   52.544384,   12.914788,    0.077207
2016-02-15 24:00:00,    2.810574,    0.356941,  406.298850,    0.382355,  119.140380,    0.076763,   52.258743,   12.846744,    0.070917
2016-02-16 24:00:00,    2.824572,    0.355780,  406.693050,    0.376889,  119.275763,    0.076851,   52.089500,   12.806530,    0.064806
2016-02-17 24:00:00,    3.076062,    0.355699,  406.476036,    0.369238,  119.658331,    0.079231,   52.079044,   12.806701,    0.063606
2016-02-18 24:00:00,    2.789402,    0.349115,  399.524987,    0.354810,  117.670855,    0.067035,   51.052797,   12.557977,    0.055101
2016-02-19 24:00:00,    2.702326,    0.345863,  402.903412,    0.347828,  117.147333,    0.065423,   50.633485,   12.456695,    0.051399
