time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.909937,    0.500000,   87.099204,    6.379991,  140.272275,    0.747253,   71.242237,   13.736924,   38.322590
2016-01-02 24:00:00,   10.642589,    0.496137,   98.800176,    5.765139,  139.427487,    0.700207,   70.807001,   14.233038,   32.547928
2016-01-03 24:00:00,   10.051364,    0.494558,  130.940738,    5.265800,  139.674988,    0.668193,   70.573192,   14.659852,   27.703578
2016-01-04 24:00:00,    9.493708,    0.492682,  216.570621,    4.722142,  140.105582,    0.624038,   70.282907,   15.023170,   23.587968
2016-01-05 24:00:00,    8.950673,    0.488624,  229.865320,    4.267885,  139.863375,    0.580529,   69.818400,   15.265388,   20.069772
2016-01-06 24:00:00,    8.513621,    0.490018,  239.898003,    3.877586,  139.832549,    0.542675,   69.474842,   15.480408,   17.278537
2016-01-07 24:00:00,    7.743731,    0.483674,  237.775157,    3.545794,  139.636416,    0.508943,   69.126992,   15.630277,   14.667675
2016-01-08 24:00:00,    7.314720,    0.480079,  243.472359,    3.247033,  139.216905,    0.472072,   68.661295,   15.718917,   12.575857
2016-01-09 24:00:00,    6.912348,    0.477494,  245.363929,    2.990874,  139.045376,    0.452039,   68.338875,   15.808008,   10.823965
2016-01-10 24:00:00,    6.496348,    0.472817,  278.696880,    2.737618,  138.268639,    0.405740,   67.696724,   15.798505,    9.286319
2016-01-11 24:00:00,    6.109882,    0.468101,  304.565530,    2.506230,  137.331051,    0.364556,   67.029398,   15.760815,    7.977613
2016-01-12 24:00:00,    5.736174,    0.461815,  322.328550,    2.293637,  135.960325,    0.316817,   66.127421,   15.647721,    6.837902
2016-01-13 24:00:00,    5.716550,    0.461815,  320.808701,    2.175599,  137.608118,    0.324121,   66.163304,   15.756742,    6.748419
2016-01-14 24:00:00,    5.696450,    0.461815,  319.299695,    2.067792,  139.242649,    0.330297,   66.199292,   15.862983,    6.659702
2016-01-15 24:00:00,    5.675907,    0.461815,  317.811311,    1.969352,  140.864709,    0.335577,   66.235382,   15.967243,    6.573280
